"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"LB","L Brands, Inc.","48.95","$13.89B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/lb",
"SCX","L.S. Starrett Company (The)","8.295","$58.04M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx",
"LLL","L3 Technologies, Inc.","185.12","$14.47B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lll",
"LQ","La Quinta Holdings Inc.","17","$2B","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lq",
"LH","Laboratory Corporation of America Holdings","149.87","$15.26B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/lh",
"LADR","Ladder Capital Corp","13.58","$1.5B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ladr",
"LW","Lamb Weston Holdings, Inc.","52.78","$7.72B","2016","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lw",
"LCI","Lannett Co Inc","24.15","$909.67M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lci",
"LPI","Laredo Petroleum, Inc.","10.82","$2.62B","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lpi",
"LVS","Las Vegas Sands Corp.","67.25","$53.16B","2004","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/lvs",
"LHO","LaSalle Hotel Properties","28.42","$3.22B","1998","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lho",
"LHO^I","LaSalle Hotel Properties","25.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^i",
"LHO^J","LaSalle Hotel Properties","25.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lho^j",
"LTM","LATAM Airlines Group S.A.","13.06","$7.92B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ltm",
"LDF","Latin American Discovery Fund, Inc. (The)","11.2247","$75.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ldf",
"LGI","Lazard Global Total Return and Income Fund","16.8101","$161.46M","2004","n/a","n/a","http://www.nasdaq.com/symbol/lgi",
"LAZ","Lazard Ltd.","47.69","$5.72B","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/laz",
"LOR","Lazard World Dividend & Income Fund, Inc.","11.02","$75.82M","2005","n/a","n/a","http://www.nasdaq.com/symbol/lor",
"LZB","La-Z-Boy Incorporated","26.95","$1.3B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/lzb",
"LCII","LCI Industries ","115.5","$2.88B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lcii",
"LFGR","Leaf Group Ltd.","7.3","$152.14M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/lfgr",
"LEA","Lear Corporation","174.36","$11.78B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lea",
"LEE","Lee Enterprises, Incorporated","2.3","$130.45M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/lee",
"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","12.64","$265.31M","2012","n/a","n/a","http://www.nasdaq.com/symbol/bwg",
"LM","Legg Mason, Inc.","37.83","$3.54B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","26.7","n/a","2016","Finance","Investment Managers","http://www.nasdaq.com/symbol/lmha",
"LMHB","Legg Mason, Inc.","25.1","n/a","2016","Finance","Investment Managers","http://www.nasdaq.com/symbol/lmhb",
"LEG","Leggett & Platt, Incorporated","45.81","$6.04B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/leg",
"JBK","Lehman ABS Corporation","25.3643","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jbk",
"KTH","Lehman ABS Corporation","32.85","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","32.72","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","12.99","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp",
"LDOS","Leidos Holdings, Inc.","61.63","$9.32B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ldos",
"LEJU","Leju Holdings Limited","1.53","$207.72M","2014","Finance","Real Estate","http://www.nasdaq.com/symbol/leju",
"LC","LendingClub Corporation","4.25","$1.76B","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lc",
"LEN","Lennar Corporation","58.22","$13.97B","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len.b",
"LII","Lennox International, Inc.","189.23","$7.9B","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii",
"LUK","Leucadia National Corporation","25.65","$9.14B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/luk",
"LXP","Lexington Realty Trust","10.51","$2.53B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lxp",
"LXP^C","Lexington Realty Trust","51.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lxp^c",
"LPL","LG Display Co., Ltd.","13.32","$9.53B","2004","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lpl",
"USA","Liberty All-Star Equity Fund","6.13","$1.17B","1986","n/a","n/a","http://www.nasdaq.com/symbol/usa",
"ASG","Liberty All-Star Growth Fund, Inc.","5.21","$139.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asg",
"LPT","Liberty Property Trust","44.87","$6.61B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lpt",
"LSI","Life Storage, Inc.","89.24","$4.15B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lsi",
"LITB","LightInTheBox Holding Co., Ltd.","1.88","$129.47M","2013","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/litb",
"LNC","Lincoln National Corporation","73.9","$16.17B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lnc",
"LNC.WS","Lincoln National Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lnc.ws",
"LNN","Lindsay Corporation","89.52","$957.6M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lnn",
"LN","LINE Corporation","43.24","$9.58B","2016","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ln",
"LGF.A","Lions Gate Entertainment Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lgf.a",
"LGF.B","Lions Gate Entertainment Corporation","n/a","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/lgf.b",
"LAD","Lithia Motors, Inc.","113.03","$2.82B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/lad",
"LYV","Live Nation Entertainment, Inc.","44.93","$9.29B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/lyv",
"LYG","Lloyds Banking Group Plc","3.53","$63.47B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/lyg",
"SCD","LMP Capital and Income Fund Inc.","13.83","$248.71M","2004","n/a","n/a","http://www.nasdaq.com/symbol/scd",
"LMT","Lockheed Martin Corporation","312.95","$89.73B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmt",
"L","Loews Corporation","49.89","$16.79B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/l",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad ","21.32","$12.71B","2017","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/loma",
"LPX","Louisiana-Pacific Corporation","26.79","$3.88B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/lpx",
"LOW","Lowe&#39;s Companies, Inc.","77.53","$64.57B","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/low",
"LXU","Lsb Industries Inc.","8.03","$228.09M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxu",
"LKSD","LSC Communications, Inc.","13.74","$478.77M","2016","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/lksd",
"LTC","LTC Properties, Inc.","48.26","$1.91B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","2.54","$73.96M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","28.05","$799.01M","2007","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/ll",
"LXFR","Luxfer Holdings PLC","13.53","$358.55M","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxfr",
"LXFT","Luxoft Holding, Inc.","46.45","$1.56B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/lxft",
"LDL","Lydall, Inc.","52.6","$906.92M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","28.18","$896.72M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wlh",
"LYB","LyondellBasell Industries NV","104.19","$41.1B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lyb",
"MTB","M&T Bank Corporation","159.44","$24B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mtb",
"MTB.WS","M&T Bank Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb.ws",
"MTB^","M&T Bank Corporation","1059.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^",
"MTB^C","M&T Bank Corporation","1086","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtb^c",
"MDC","M.D.C. Holdings, Inc.","33.12","$1.72B","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","33.99","$935.43M","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho",
"MAC","Macerich Company (The)","64.07","$9.02B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","22.8","$2.05B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cli",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","24.7","$307.97M","2005","n/a","n/a","http://www.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Corporation ","65.59","$5.55B","2004","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mic",
"MFD","Macquarie/First Trust Global","12.96","$110.64M","2004","n/a","n/a","http://www.nasdaq.com/symbol/mfd",
"BMA","Macro Bank Inc.","113.97","$7.63B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bma",
"M","Macy&#39;s Inc","19.33","$5.89B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/m",
"MCN","Madison Covered Call & Equity Strategy Fund","7.56","$145.67M","2004","n/a","n/a","http://www.nasdaq.com/symbol/mcn",
"MSP","Madison Strategic Sector Premium Fund","11.67","$67.67M","2005","n/a","n/a","http://www.nasdaq.com/symbol/msp",
"MMP","Magellan Midstream Partners L.P.","66.22","$15.1B","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","53.04","$19.17B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","13","$443.8M","2011","Technology","Semiconductors","http://www.nasdaq.com/symbol/mx",
"MH^A","Maiden Holdings, Ltd.","25.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^a",
"MH^C","Maiden Holdings, Ltd.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^c",
"MH^D","Maiden Holdings, Ltd.","24.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mh^d",
"MHLA","Maiden Holdings, Ltd.","26.0169","n/a","2016","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhla",
"MHNC","Maiden Holdings, Ltd.","25.8899","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhnc",
"MAIN","Main Street Capital Corporation","40.5","$2.35B","2007","n/a","n/a","http://www.nasdaq.com/symbol/main",
"MSCA","Main Street Capital Corporation","25.9074","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msca",
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","19.35","$533.18M","2012","n/a","n/a","http://www.nasdaq.com/symbol/mmd",
"MNK","Mallinckrodt plc","21.9","$2.08B","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnk",
"MZF","Managed Duration Investment Grade Municipal Fund","13.53","$92.01M","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf",
"MANU","Manchester United Ltd.","19","$3.12B","2012","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/manu",
"MTW","Manitowoc Company, Inc. (The)","9.88","$1.39B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MN","Manning & Napier, Inc.","3.7","$55.8M","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","126","$8.35B","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","21.07","$41.69B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","15.55","$13.21B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","62.2","$30.38B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc",
"MMI","Marcus & Millichap, Inc.","29.87","$1.14B","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/mmi",
"MCS","Marcus Corporation (The)","26.55","$739.12M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/mcs",
"MRIN","Marin Software Incorporated","9.8","$7.91M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin",
"MPX","Marine Products Corporation","13.92","$484.09M","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","19.8","$469.96M","1998","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hzo",
"MKL","Markel Corporation","1071.76","$14.89B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl",
"VAC","Marriot Vacations Worldwide Corporation","133.18","$3.53B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","83","$42.36B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc",
"MLM","Martin Marietta Materials, Inc.","212.47","$13.36B","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","38.89","$12.23B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","70.3","$2B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","42.45","$3.51B","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/mtz",
"MA","Mastercard Incorporated","149.69","$165.99B","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MTDR","Matador Resources Company","28.25","$2.84B","2012","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtdr",
"MTRN","Materion Corporation","50.5","$1.01B","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn",
"MATX","Matson, Inc.","27.03","$1.15B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/matx",
"MLP","Maui Land & Pineapple Company, Inc.","13.9","$265.62M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp",
"MAXR","Maxar Technologies Ltd.","62.08","$3.48B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/maxr",
"MMS","Maximus, Inc.","64.63","$4.19B","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","26","$1.74B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxl",
"MBI","MBIA, Inc.","9.14","$838.85M","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi",
"MKC","McCormick & Company, Incorporated","96.96","$12.7B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc",
"MKC.V","McCormick & Company, Incorporated","n/a","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc.v",
"MDR","McDermott International, Inc.","7.5","$2.13B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr",
"MCD","McDonald&#39;s Corporation","167.37","$133.42B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","1.91","$635.99M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mux",
"MCK","McKesson Corporation","138.05","$28.78B","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MDU","MDU Resources Group, Inc.","26.62","$5.2B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","4.8","$999.05M","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl",
"MTL^","Mechel PAO","0.911","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtl^",
"MRT","MedEquities Realty Trust, Inc.","10.82","$343.6M","2016","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mrt",
"MPW","Medical Properties Trust, Inc.","13.65","$4.97B","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpw",
"MED","MEDIFAST INC","66.93","$798.48M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","5.68","$309.41M","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc",
"MCV","Medley Capital Corporation","25.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcv",
"MCX","Medley Capital Corporation","25.78","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/mcx",
